match_link,match_datetime,team_scoring,team_scoring_name,scorer,goal_time_label,goal_time,is_own_goal,is_penalty,is_during_extra
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1093,1930-07-14,home,Yugoslavia,Tirnanić, 21',21,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1093,1930-07-14,home,Yugoslavia,Bek, 30',30,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1093,1930-07-14,away,Brazil,Preguinho, 62',62,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1092,1930-07-17,home,Yugoslavia,Bek, 60',60,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1092,1930-07-17,home,Yugoslavia,Bek,67',67,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1092,1930-07-17,home,Yugoslavia,Marjanović, 65',65,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1092,1930-07-17,home,Yugoslavia,Vujadinović, 85',85,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1091,1930-07-20,home,Brazil,Moderato, 37',37,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1091,1930-07-20,home,Brazil,Moderato,73',73,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1091,1930-07-20,home,Brazil,Preguinho, 57',57,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1091,1930-07-20,home,Brazil,Preguinho,83',83,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1090,1930-07-13,home,United States,McGhee, 23',23,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1090,1930-07-13,home,United States,Florie, 45',45,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1090,1930-07-13,home,United States,Patenaude, 69',69,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1097,1930-07-17,home,United States,Patenaude, 10',10,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1097,1930-07-17,home,United States,Patenaude,15',15,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1097,1930-07-17,home,United States,Patenaude,50',50,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1089,1930-07-20,home,Paraguay,Vargas Peña, 40',40,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1096,1930-07-13,home,France,L. Laurent, 19',19,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1096,1930-07-13,home,France,Langiller, 40',40,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1096,1930-07-13,home,France,Maschinot, 43',43,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1096,1930-07-13,home,France,Maschinot,87',87,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1096,1930-07-13,away,Mexico,Carreño, 70',70,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1085,1930-07-15,home,Argentina,Monti, 81',81,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1095,1930-07-16,home,Chile,Vidal, 3',3,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1095,1930-07-16,home,Chile,Vidal,65',65,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1095,1930-07-16,home,Chile,M. Rosas, 52' (o.g.),52,True,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1094,1930-07-19,home,Chile,Subiabre, 67',67,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1086,1930-07-19,home,Argentina,Stábile, 8',8,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1086,1930-07-19,home,Argentina,Stábile,17',17,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1086,1930-07-19,home,Argentina,Stábile,80',80,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1086,1930-07-19,home,Argentina,Zumelzú, 12',12,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1086,1930-07-19,home,Argentina,Zumelzú,55',55,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1086,1930-07-19,home,Argentina,Varallo, 53',53,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1086,1930-07-19,away,Mexico,M. Rosas, 42' (pen.),42,False,True,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1086,1930-07-19,away,Mexico,M. Rosas,65',65,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1086,1930-07-19,away,Mexico,Gayón, 75',75,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1084,1930-07-22,home,Argentina,Stábile, 12',12,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1084,1930-07-22,home,Argentina,Stábile,13',13,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1084,1930-07-22,home,Argentina,M. Evaristo, 51',51,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1084,1930-07-22,away,Chile,Subiabre, 15',15,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1098,1930-07-14,home,Romania,Deşu, 1',1,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1098,1930-07-14,home,Romania,Stanciu, 79',79,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1098,1930-07-14,home,Romania,Kovács, 89',89,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1098,1930-07-14,away,Peru,De Souza, 75',75,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1099,1930-07-18,home,Uruguay,Castro, 65',65,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1100,1930-07-21,home,Uruguay,Dorado, 7',7,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1100,1930-07-21,home,Uruguay,Scarone, 26',26,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1100,1930-07-21,home,Uruguay,Anselmo, 31',31,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1100,1930-07-21,home,Uruguay,Cea, 35',35,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1088,1930-07-26,home,Argentina,Monti, 20',20,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1088,1930-07-26,home,Argentina,Scopelli, 56',56,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1088,1930-07-26,home,Argentina,Stábile, 69',69,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1088,1930-07-26,home,Argentina,Stábile,87',87,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1088,1930-07-26,home,Argentina,Peucelle, 80',80,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1088,1930-07-26,home,Argentina,Peucelle,85',85,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1088,1930-07-26,away,United States,Brown, 89',89,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1101,1930-07-27,home,Uruguay,Cea, 18',18,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1101,1930-07-27,home,Uruguay,Cea,67',67,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1101,1930-07-27,home,Uruguay,Cea,72',72,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1101,1930-07-27,home,Uruguay,Anselmo, 20',20,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1101,1930-07-27,home,Uruguay,Anselmo,31',31,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1101,1930-07-27,home,Uruguay,Iriarte, 61',61,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1101,1930-07-27,away,Yugoslavia,Vujadinović, 4',4,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1087,1930-07-30,home,Uruguay,Dorado, 12',12,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1087,1930-07-30,home,Uruguay,Cea, 57',57,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1087,1930-07-30,home,Uruguay,Iriarte, 68',68,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1087,1930-07-30,home,Uruguay,Castro, 89',89,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1087,1930-07-30,away,Argentina,Peucelle, 20',20,False,False,False
https://www.fifa.com/worldcup/archive/uruguay1930/matches/match/1087,1930-07-30,away,Argentina,Stábile, 37',37,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1207,1950-07-09,home,Uruguay,Ghiggia, 29',29,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1207,1950-07-09,home,Uruguay,Varela, 73',73,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1207,1950-07-09,away,Spain,Basora, 37',37,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1207,1950-07-09,away,Spain,Basora,39',39,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1189,1950-07-09,home,Brazil,Ademir, 17',17,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1189,1950-07-09,home,Brazil,Ademir,36',36,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1189,1950-07-09,home,Brazil,Ademir,52',52,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1189,1950-07-09,home,Brazil,Ademir,58',58,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1189,1950-07-09,home,Brazil,Chico, 39',39,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1189,1950-07-09,home,Brazil,Chico,88',88,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1189,1950-07-09,home,Brazil,Maneca, 85',85,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1189,1950-07-09,away,Sweden,Andersson, 67' (pen.),67,False,True,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1186,1950-07-13,home,Brazil,Ademir, 15',15,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1186,1950-07-13,home,Brazil,Ademir,57',57,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1186,1950-07-13,home,Brazil,Jair, 21',21,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1186,1950-07-13,home,Brazil,Chico, 31',31,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1186,1950-07-13,home,Brazil,Chico,55',55,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1186,1950-07-13,home,Brazil,Zizinho, 67',67,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1186,1950-07-13,away,Spain,Igoa, 71',71,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1231,1950-07-13,home,Uruguay,Ghiggia, 39',39,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1231,1950-07-13,home,Uruguay,Míguez, 77',77,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1231,1950-07-13,home,Uruguay,Míguez,85',85,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1231,1950-07-13,away,Sweden,Palmér, 5',5,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1231,1950-07-13,away,Sweden,Sundqvist, 40',40,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1206,1950-07-16,home,Sweden,Sundqvist, 15',15,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1206,1950-07-16,home,Sweden,Mellberg, 33',33,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1206,1950-07-16,home,Sweden,Palmér, 80',80,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1206,1950-07-16,away,Spain,Zarra, 82',82,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1190,1950-07-16,home,Uruguay,Schiaffino, 66',66,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1190,1950-07-16,home,Uruguay,Ghiggia, 79',79,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1190,1950-07-16,away,Brazil,Friaça, 47',47,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1187,1950-06-24,home,Brazil,Ademir, 30',30,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1187,1950-06-24,home,Brazil,Ademir,79',79,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1187,1950-06-24,home,Brazil,Jair, 65',65,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1187,1950-06-24,home,Brazil,Baltazar, 71',71,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1230,1950-06-25,home,Yugoslavia,Mitić, 59',59,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1230,1950-06-25,home,Yugoslavia,Tomašević, 70',70,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1230,1950-06-25,home,Yugoslavia,Ognjanov, 84',84,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1188,1950-06-28,home,Brazil,Alfredo, 3',3,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1188,1950-06-28,home,Brazil,Baltazar, 32',32,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1188,1950-06-28,away,Switzerland,Fatton, 17',17,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1188,1950-06-28,away,Switzerland,Fatton,88',88,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1225,1950-06-28,home,Yugoslavia,Bobek, 20',20,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1225,1950-06-28,home,Yugoslavia,Ž. Čajkovski, 23',23,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1225,1950-06-28,home,Yugoslavia,Ž. Čajkovski,51',51,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1225,1950-06-28,home,Yugoslavia,Tomašević, 81',81,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1225,1950-06-28,away,Mexico,Ortiz, 89' (pen.),89,False,True,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1191,1950-07-01,home,Brazil,Ademir, 4',4,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1191,1950-07-01,home,Brazil,Zizinho, 69',69,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1222,1950-07-02,home,Switzerland,Bader, 10',10,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1222,1950-07-02,home,Switzerland,Antenen, 44',44,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1222,1950-07-02,away,Mexico,Casarín, 89',89,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1219,1950-06-25,home,Sweden,Jeppson, 25',25,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1219,1950-06-25,home,Sweden,Jeppson,68',68,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1219,1950-06-25,home,Sweden,Andersson, 33',33,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1219,1950-06-25,away,Italy,Carapellese, 7',7,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1219,1950-06-25,away,Italy,Muccinelli, 75',75,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1228,1950-06-29,home,Sweden,Sundqvist, 17',17,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1228,1950-06-29,home,Sweden,Palmér, 26',26,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1228,1950-06-29,away,Paraguay,López, 35',35,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1228,1950-06-29,away,Paraguay,López Fretes, 74',74,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1218,1950-07-02,home,Italy,Carapellese, 12',12,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1218,1950-07-02,home,Italy,Pandolfini, 62',62,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1192,1950-06-25,home,England,Mortensen, 39',39,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1192,1950-06-25,home,England,Mannion, 51',51,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1208,1950-06-25,home,Spain,Igoa, 81',81,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1208,1950-06-25,home,Spain,Basora, 83',83,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1208,1950-06-25,home,Spain,Zarra, 89',89,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1208,1950-06-25,away,United States,Pariani, 17',17,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1193,1950-06-29,home,Spain,Basora, 17',17,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1193,1950-06-29,home,Spain,Zarra, 30',30,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1202,1950-06-29,home,United States,Gaetjens, 38',38,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1199,1950-07-02,home,Spain,Zarra, 48',48,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1194,1950-07-02,home,Chile,Robledo, 16',16,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1194,1950-07-02,home,Chile,Cremaschi, 32',32,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1194,1950-07-02,home,Chile,Cremaschi,60',60,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1194,1950-07-02,home,Chile,Prieto, 54',54,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1194,1950-07-02,home,Chile,Riera, 82',82,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1194,1950-07-02,away,United States,Wallace, 47',47,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1194,1950-07-02,away,United States,Maca, 48' (pen.),48,False,True,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1185,1950-07-02,home,Uruguay,Míguez, 14',14,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1185,1950-07-02,home,Uruguay,Míguez,40',40,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1185,1950-07-02,home,Uruguay,Míguez,51',51,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1185,1950-07-02,home,Uruguay,Vidal, 18',18,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1185,1950-07-02,home,Uruguay,Schiaffino, 23',23,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1185,1950-07-02,home,Uruguay,Schiaffino,54',54,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1185,1950-07-02,home,Uruguay,Pérez, 83',83,False,False,False
https://www.fifa.com/worldcup/archive/brazil1950/matches/match/1185,1950-07-02,home,Uruguay,Ghiggia, 87',87,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1283,1954-06-17,home,West Germany,Schäfer, 14',14,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1283,1954-06-17,home,West Germany,Klodt, 52',52,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1283,1954-06-17,home,West Germany,O. Walter, 60',60,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1283,1954-06-17,home,West Germany,Morlock, 84',84,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1283,1954-06-17,away,Turkey,Suat, 2',2,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1294,1954-06-17,home,Hungary,Puskás, 12',12,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1294,1954-06-17,home,Hungary,Puskás,89',89,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1294,1954-06-17,home,Hungary,Lantos, 18',18,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1294,1954-06-17,home,Hungary,Kocsis, 24',24,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1294,1954-06-17,home,Hungary,Kocsis,36',36,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1294,1954-06-17,home,Hungary,Kocsis,50',50,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1294,1954-06-17,home,Hungary,Czibor, 59',59,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1294,1954-06-17,home,Hungary,Palotás, 75',75,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1294,1954-06-17,home,Hungary,Palotás,83',83,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1277,1954-06-20,home,Hungary,Kocsis, 3',3,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1277,1954-06-20,home,Hungary,Kocsis,21',21,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1277,1954-06-20,home,Hungary,Kocsis,69',69,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1277,1954-06-20,home,Hungary,Kocsis,78',78,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1277,1954-06-20,home,Hungary,Puskás, 17',17,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1277,1954-06-20,home,Hungary,Hidegkuti, 52',52,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1277,1954-06-20,home,Hungary,Hidegkuti,54',54,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1277,1954-06-20,home,Hungary,J. Tóth, 75',75,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1277,1954-06-20,away,West Germany,Pfaff, 25',25,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1277,1954-06-20,away,West Germany,Rahn, 77',77,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1277,1954-06-20,away,West Germany,Herrmann, 84',84,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1304,1954-06-20,home,Turkey,Suat, 10',10,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1304,1954-06-20,home,Turkey,Suat,30',30,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1304,1954-06-20,home,Turkey,Lefter, 24',24,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1304,1954-06-20,home,Turkey,Burhan, 37',37,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1304,1954-06-20,home,Turkey,Burhan,64',64,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1304,1954-06-20,home,Turkey,Burhan,70',70,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1304,1954-06-20,home,Turkey,Erol, 76',76,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1284,1954-06-23,home,West Germany,O. Walter, 7',7,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1284,1954-06-23,home,West Germany,Schäfer, 12',12,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1284,1954-06-23,home,West Germany,Schäfer,79',79,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1284,1954-06-23,home,West Germany,Morlock, 30',30,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1284,1954-06-23,home,West Germany,Morlock,60',60,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1284,1954-06-23,home,West Germany,Morlock,77',77,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1284,1954-06-23,home,West Germany,F. Walter, 62',62,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1284,1954-06-23,away,Turkey,Mustafa, 21',21,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1284,1954-06-23,away,Turkey,Lefter, 82',82,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1315,1954-06-16,home,Uruguay,Míguez, 71',71,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1315,1954-06-16,home,Uruguay,Schiaffino, 84',84,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1236,1954-06-16,home,Austria,Probst, 33',33,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1313,1954-06-19,home,Uruguay,Borges, 17',17,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1313,1954-06-19,home,Uruguay,Borges,47',47,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1313,1954-06-19,home,Uruguay,Borges,57',57,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1313,1954-06-19,home,Uruguay,Míguez, 30',30,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1313,1954-06-19,home,Uruguay,Míguez,83',83,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1313,1954-06-19,home,Uruguay,Abbadie, 54',54,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1313,1954-06-19,home,Uruguay,Abbadie,85',85,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1238,1954-06-19,home,Austria,Stojaspal, 3',3,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1238,1954-06-19,home,Austria,Stojaspal,65',65,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1238,1954-06-19,home,Austria,Probst, 4',4,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1238,1954-06-19,home,Austria,Probst,21',21,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1238,1954-06-19,home,Austria,Probst,24',24,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1237,1954-06-26,home,Austria,Wagner, 25',25,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1237,1954-06-26,home,Austria,Wagner,27',27,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1237,1954-06-26,home,Austria,Wagner,53',53,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1237,1954-06-26,home,Austria,A. Körner, 26',26,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1237,1954-06-26,home,Austria,A. Körner,34',34,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1237,1954-06-26,home,Austria,Ocwirk, 32',32,False,False,False
https://www.fifa.com/worldcup/archive/switzerland1954/matches/match/1237,1954-06-26,home,Austria,Probst, 76',76,False,False,False
